id,univ_type,univ_name,yr_lvl,acad_stat,course,pl_mod,gender,active,A_preference,reflective,R_preference,sensing,S_preference,intuitive,I_preference,visual,Vi_preference,verbal,Ve_preference,sequential,Se_preference,global,G_preference,LS,AR,SI,VV,SG,AR_pref,SI_pref,VV_pref,SG_pref,Learning Style Result,Detected Dimension,Teaching Strategies
421,2,arellano,2,1,cs,1,1,0,Not Prefer,7,Moderate,0,Not Prefer,3,Low,0,Not Prefer,1,Low,0,Not Prefer,1,Low,"0,7,0,3,0,1,0,1",2,2,2,2,Moderate,Low,Low,Low,AR,Processing,Concept Mapping
422,2,arellano,4,1,cs,1,2,5,Moderate,0,Not Prefer,0,Not Prefer,7,Moderate,11,High,0,Not Prefer,3,Low,0,Not Prefer,"5,0,0,7,11,0,3,0",1,2,1,1,Moderate,Moderate,High,Low,VV,Input,Interactive code
423,2,arellano,4,1,cs,1,1,1,Low,0,Not Prefer,5,Moderate,0,Not Prefer,1,Low,0,Not Prefer,1,Low,0,Not Prefer,"1,0,5,0,1,0,1,0",1,1,1,1,Low,Moderate,Low,Low,SI,Perception,Step-by-step Coding
424,2,arellano,4,1,cs,3,1,0,Not Prefer,1,Low,3,Low,0,Not Prefer,1,Low,0,Not Prefer,1,Low,0,Not Prefer,"0,1,3,0,1,0,1,0",2,1,1,1,Low,Low,Low,Low,AR,Processing,Group Coding
425,2,arellano,4,2,cs,3,2,1,Low,0,Not Prefer,0,Not Prefer,1,Low,0,Not Prefer,5,Moderate,0,Not Prefer,1,Low,"1,0,0,1,0,5,0,1",1,2,2,2,Low,Low,Moderate,Low,VV,Input,Reading and Explaining
426,2,arellano,2,3,cs,2,2,0,Not Prefer,3,Low,5,Moderate,0,Not Prefer,0,Not Prefer,5,Moderate,7,Moderate,0,Not Prefer,"0,3,5,0,0,5,7,0",2,1,2,1,Low,Moderate,Moderate,Moderate,SI,Perception,Step-by-step Coding
427,2,arellano,2,2,cs,3,1,1,Low,0,Not Prefer,3,Low,0,Not Prefer,1,Low,0,Not Prefer,0,Not Prefer,1,Low,"1,0,3,0,1,0,0,1",1,1,1,2,Low,Low,Low,Low,AR,Processing,Individual Learning
428,2,arellano,2,1,it,3,1,0,Not Prefer,5,Moderate,0,Not Prefer,1,Low,3,Low,0,Not Prefer,1,Low,0,Not Prefer,"0,5,0,1,3,0,1,0",2,2,1,1,Moderate,Low,Low,Low,AR,Processing,Concept Mapping
429,2,arellano,2,1,cs,3,2,1,Low,0,Not Prefer,7,Moderate,0,Not Prefer,5,Moderate,0,Not Prefer,1,Low,0,Not Prefer,"1,0,7,0,5,0,1,0",1,1,1,1,Low,Moderate,Moderate,Low,SI,Perception,Step-by-step Coding
430,2,arellano,4,1,cs,1,1,1,Low,0,Not Prefer,7,Moderate,0,Not Prefer,3,Low,0,Not Prefer,0,Not Prefer,3,Low,"1,0,7,0,3,0,0,3",1,1,1,2,Low,Moderate,Low,Low,SI,Perception,Step-by-step Coding
431,2,arellano,2,1,cs,1,2,7,Moderate,0,Not Prefer,5,Moderate,0,Not Prefer,3,Low,0,Not Prefer,1,Low,0,Not Prefer,"7,0,5,0,3,0,1,0",1,1,1,1,Moderate,Moderate,Low,Low,AR,Processing,Hands-On Labs
432,2,arellano,4,2,cs,3,1,7,Moderate,0,Not Prefer,5,Moderate,0,Not Prefer,3,Low,0,Not Prefer,1,Low,0,Not Prefer,"7,0,5,0,3,0,1,0",1,1,1,1,Moderate,Moderate,Low,Low,AR,Processing,Hands-On Labs
433,2,arellano,2,1,cs,1,1,0,Not Prefer,7,Moderate,0,Not Prefer,3,Low,1,Low,0,Not Prefer,0,Not Prefer,3,Low,"0,7,0,3,1,0,0,3",2,2,1,2,Moderate,Low,Low,Low,AR,Processing,Concept Mapping
434,2,arellano,4,1,cs,1,1,3,Low,0,Not Prefer,7,Moderate,0,Not Prefer,9,High,0,Not Prefer,3,Low,0,Not Prefer,"3,0,7,0,9,0,3,0",1,1,1,1,Low,Moderate,High,Low,VV,Input,Interactive code
435,2,arellano,4,2,cs,3,1,5,Moderate,0,Not Prefer,7,Moderate,0,Not Prefer,3,Low,0,Not Prefer,7,Moderate,0,Not Prefer,"5,0,7,0,3,0,7,0",1,1,1,1,Moderate,Moderate,Low,Moderate,AR,Processing,Hands-On Labs
436,1,earist,4,1,it,3,2,5,Moderate,0,Not Prefer,1,Low,0,Not Prefer,7,Moderate,0,Not Prefer,5,Moderate,0,Not Prefer,"5,0,1,0,7,0,5,0",1,1,1,1,Moderate,Low,Moderate,Moderate,AR,Processing,Hands-On Labs
437,1,earist,4,1,it,1,2,1,Low,0,Not Prefer,1,Low,0,Not Prefer,3,Low,0,Not Prefer,1,Low,0,Not Prefer,"1,0,1,0,3,0,1,0",1,1,1,1,Low,Low,Low,Low,AR,Processing,Individual Learning
438,1,earist,4,1,cs,3,2,0,Not Prefer,5,Moderate,3,Low,0,Not Prefer,0,Not Prefer,7,Moderate,5,Moderate,0,Not Prefer,"0,5,3,0,0,7,5,0",2,1,2,1,Moderate,Low,Moderate,Moderate,AR,Processing,Concept Mapping
439,1,earist,2,2,it,2,2,1,Low,0,Not Prefer,9,High,0,Not Prefer,1,Low,0,Not Prefer,7,Moderate,0,Not Prefer,"1,0,9,0,1,0,7,0",1,1,1,1,Low,High,Low,Moderate,SI,Perception,Practical Lab
440,1,earist,3,1,it,2,1,0,Not Prefer,5,Moderate,7,Moderate,0,Not Prefer,7,Moderate,0,Not Prefer,0,Not Prefer,3,Low,"0,5,7,0,7,0,0,3",2,1,1,2,Moderate,Moderate,Moderate,Low,AR,Processing,Concept Mapping
441,1,earist,3,1,it,3,1,0,Not Prefer,3,Low,3,Low,0,Not Prefer,3,Low,0,Not Prefer,1,Low,0,Not Prefer,"0,3,3,0,3,0,1,0",2,1,1,1,Low,Low,Low,Low,AR,Processing,Group Coding
442,1,earist,3,1,it,1,2,1,Low,0,Not Prefer,7,Moderate,0,Not Prefer,7,Moderate,0,Not Prefer,3,Low,0,Not Prefer,"1,0,7,0,7,0,3,0",1,1,1,1,Low,Moderate,Moderate,Low,SI,Perception,Step-by-step Coding
443,1,earist,3,1,it,2,2,0,Not Prefer,3,Low,0,Not Prefer,5,Moderate,3,Low,0,Not Prefer,5,Moderate,0,Not Prefer,"0,3,0,5,3,0,5,0",2,2,1,1,Low,Moderate,Low,Moderate,SI,Perception,Coding Pattern
444,1,earist,3,1,it,3,2,5,Moderate,0,Not Prefer,3,Low,0,Not Prefer,1,Low,0,Not Prefer,5,Moderate,0,Not Prefer,"5,0,3,0,1,0,5,0",1,1,1,1,Moderate,Low,Low,Moderate,AR,Processing,Hands-On Labs
445,1,earist,3,1,it,2,1,0,Not Prefer,3,Low,3,Low,0,Not Prefer,3,Low,0,Not Prefer,5,Moderate,0,Not Prefer,"0,3,3,0,3,0,5,0",2,1,1,1,Low,Low,Low,Moderate,SG,Understanding,Structured Outlines
446,1,earist,3,1,it,3,1,0,Not Prefer,1,Low,1,Low,0,Not Prefer,1,Low,0,Not Prefer,0,Not Prefer,1,Low,"0,1,1,0,1,0,0,1",2,1,1,2,Low,Low,Low,Low,AR,Processing,Group Coding
447,1,earist,3,1,it,3,1,0,Not Prefer,7,Moderate,0,Not Prefer,3,Low,0,Not Prefer,3,Low,1,Low,0,Not Prefer,"0,7,0,3,0,3,1,0",2,2,2,1,Moderate,Low,Low,Low,AR,Processing,Concept Mapping
448,1,earist,3,1,it,3,1,0,Not Prefer,3,Low,9,High,0,Not Prefer,11,High,0,Not Prefer,0,Not Prefer,1,Low,"0,3,9,0,11,0,0,1",2,1,1,2,Low,High,High,Low,SI,Perception,Practical Lab
449,1,earist,3,1,it,3,1,1,Low,0,Not Prefer,0,Not Prefer,7,Moderate,1,Low,0,Not Prefer,3,Low,0,Not Prefer,"1,0,0,7,1,0,3,0",1,2,1,1,Low,Moderate,Low,Low,SI,Perception,Coding Pattern
450,1,earist,3,1,it,3,1,0,Not Prefer,5,Moderate,3,Low,0,Not Prefer,3,Low,0,Not Prefer,1,Low,0,Not Prefer,"0,5,3,0,3,0,1,0",2,1,1,1,Moderate,Low,Low,Low,AR,Processing,Concept Mapping
451,1,earist,3,1,it,1,1,3,Low,0,Not Prefer,0,Not Prefer,5,Moderate,5,Moderate,0,Not Prefer,0,Not Prefer,1,Low,"3,0,0,5,5,0,0,1",1,2,1,2,Low,Moderate,Moderate,Low,SI,Perception,Coding Pattern
452,1,earist,3,1,it,3,2,3,Low,0,Not Prefer,5,Moderate,0,Not Prefer,3,Low,0,Not Prefer,0,Not Prefer,9,High,"3,0,5,0,3,0,0,9",1,1,1,2,Low,Moderate,Low,High,SG,Understanding,Integrated Projects
453,1,earist,3,1,it,2,1,1,Low,0,Not Prefer,0,Not Prefer,1,Low,7,Moderate,0,Not Prefer,1,Low,0,Not Prefer,"1,0,0,1,7,0,1,0",1,2,1,1,Low,Low,Moderate,Low,VV,Input,Visual Code Flowcharts
454,1,earist,3,1,it,3,1,0,Not Prefer,5,Moderate,0,Not Prefer,1,Low,7,Moderate,0,Not Prefer,1,Low,0,Not Prefer,"0,5,0,1,7,0,1,0",2,2,1,1,Moderate,Low,Moderate,Low,AR,Processing,Concept Mapping
455,1,earist,3,1,it,3,1,0,Not Prefer,3,Low,1,Low,0,Not Prefer,7,Moderate,0,Not Prefer,3,Low,0,Not Prefer,"0,3,1,0,7,0,3,0",2,1,1,1,Low,Low,Moderate,Low,VV,Input,Visual Code Flowcharts
456,1,earist,3,1,it,3,1,0,Not Prefer,0,Not Prefer,0,Not Prefer,0,Not Prefer,0,Not Prefer,0,Not Prefer,0,Not Prefer,0,Not Prefer,"0,0,0,0,0,0,0,0",0,0,0,0,,,,,,,
457,1,earist,3,1,it,3,1,0,Not Prefer,1,Low,0,Not Prefer,3,Low,3,Low,0,Not Prefer,3,Low,0,Not Prefer,"0,1,0,3,3,0,3,0",2,2,1,1,Low,Low,Low,Low,AR,Processing,Group Coding
458,1,earist,3,1,it,2,1,0,Not Prefer,1,Low,7,Moderate,0,Not Prefer,3,Low,0,Not Prefer,3,Low,0,Not Prefer,"0,1,7,0,3,0,3,0",2,1,1,1,Low,Moderate,Low,Low,SI,Perception,Step-by-step Coding
459,1,earist,3,1,it,3,1,0,Not Prefer,3,Low,5,Moderate,0,Not Prefer,5,Moderate,0,Not Prefer,1,Low,0,Not Prefer,"0,3,5,0,5,0,1,0",2,1,1,1,Low,Moderate,Moderate,Low,SI,Perception,Step-by-step Coding
460,1,earist,3,1,it,3,1,0,Not Prefer,1,Low,3,Low,0,Not Prefer,9,High,0,Not Prefer,0,Not Prefer,3,Low,"0,1,3,0,9,0,0,3",2,1,1,2,Low,Low,High,Low,VV,Input,Interactive code
461,1,earist,3,1,it,3,1,0,Not Prefer,1,Low,1,Low,0,Not Prefer,1,Low,0,Not Prefer,1,Low,0,Not Prefer,"0,1,1,0,1,0,1,0",2,1,1,1,Low,Low,Low,Low,AR,Processing,Group Coding
462,1,earist,3,1,it,3,2,0,Not Prefer,3,Low,5,Moderate,0,Not Prefer,9,High,0,Not Prefer,1,Low,0,Not Prefer,"0,3,5,0,9,0,1,0",2,1,1,1,Low,Moderate,High,Low,VV,Input,Interactive code
463,1,earist,3,1,it,3,2,3,Low,0,Not Prefer,0,Not Prefer,1,Low,7,Moderate,0,Not Prefer,1,Low,0,Not Prefer,"3,0,0,1,7,0,1,0",1,2,1,1,Low,Low,Moderate,Low,VV,Input,Visual Code Flowcharts
464,1,earist,3,1,it,3,1,0,Not Prefer,3,Low,5,Moderate,0,Not Prefer,5,Moderate,0,Not Prefer,3,Low,0,Not Prefer,"0,3,5,0,5,0,3,0",2,1,1,1,Low,Moderate,Moderate,Low,SI,Perception,Step-by-step Coding
465,1,earist,3,1,it,3,1,7,Moderate,0,Not Prefer,0,Not Prefer,5,Moderate,0,Not Prefer,3,Low,3,Low,0,Not Prefer,"7,0,0,5,0,3,3,0",1,2,2,1,Moderate,Moderate,Low,Low,AR,Processing,Hands-On Labs
466,1,earist,3,1,it,1,2,7,Moderate,0,Not Prefer,9,High,0,Not Prefer,0,Not Prefer,5,Moderate,3,Low,0,Not Prefer,"7,0,9,0,0,5,3,0",1,1,2,1,Moderate,High,Moderate,Low,SI,Perception,Practical Lab
467,1,earist,3,1,it,3,1,3,Low,0,Not Prefer,5,Moderate,0,Not Prefer,5,Moderate,0,Not Prefer,1,Low,0,Not Prefer,"3,0,5,0,5,0,1,0",1,1,1,1,Low,Moderate,Moderate,Low,SI,Perception,Step-by-step Coding
468,1,earist,3,1,it,2,2,3,Low,0,Not Prefer,1,Low,0,Not Prefer,1,Low,0,Not Prefer,1,Low,0,Not Prefer,"3,0,1,0,1,0,1,0",1,1,1,1,Low,Low,Low,Low,AR,Processing,Individual Learning
469,1,earist,3,1,it,3,1,3,Low,0,Not Prefer,7,Moderate,0,Not Prefer,5,Moderate,0,Not Prefer,0,Not Prefer,1,Low,"3,0,7,0,5,0,0,1",1,1,1,2,Low,Moderate,Moderate,Low,SI,Perception,Step-by-step Coding
470,1,earist,3,1,it,3,2,5,Moderate,0,Not Prefer,7,Moderate,0,Not Prefer,3,Low,0,Not Prefer,1,Low,0,Not Prefer,"5,0,7,0,3,0,1,0",1,1,1,1,Moderate,Moderate,Low,Low,AR,Processing,Hands-On Labs
471,1,earist,4,1,cs,3,1,1,Low,0,Not Prefer,3,Low,0,Not Prefer,9,High,0,Not Prefer,3,Low,0,Not Prefer,"1,0,3,0,9,0,3,0",1,1,1,1,Low,Low,High,Low,VV,Input,Interactive code
472,1,earist,3,1,it,3,1,5,Moderate,0,Not Prefer,9,High,0,Not Prefer,5,Moderate,0,Not Prefer,1,Low,0,Not Prefer,"5,0,9,0,5,0,1,0",1,1,1,1,Moderate,High,Moderate,Low,SI,Perception,Practical Lab
473,1,earist,3,1,it,3,2,0,Not Prefer,9,High,1,Low,0,Not Prefer,0,Not Prefer,3,Low,1,Low,0,Not Prefer,"0,9,1,0,0,3,1,0",2,1,2,1,High,Low,Low,Low,AR,Processing,Independent Coding
474,1,earist,3,1,it,3,1,3,Low,0,Not Prefer,3,Low,0,Not Prefer,1,Low,0,Not Prefer,0,Not Prefer,7,Moderate,"3,0,3,0,1,0,0,7",1,1,1,2,Low,Low,Low,Moderate,SG,Understanding,Holistic-Problem Solving
475,1,earist,3,2,it,2,1,5,Moderate,0,Not Prefer,11,High,0,Not Prefer,3,Low,0,Not Prefer,3,Low,0,Not Prefer,"5,0,11,0,3,0,3,0",1,1,1,1,Moderate,High,Low,Low,SI,Perception,Practical Lab
476,1,earist,3,1,it,3,1,0,Not Prefer,3,Low,5,Moderate,0,Not Prefer,11,High,0,Not Prefer,3,Low,0,Not Prefer,"0,3,5,0,11,0,3,0",2,1,1,1,Low,Moderate,High,Low,VV,Input,Interactive code
477,1,earist,3,1,it,2,1,0,Not Prefer,5,Moderate,1,Low,0,Not Prefer,7,Moderate,0,Not Prefer,5,Moderate,0,Not Prefer,"0,5,1,0,7,0,5,0",2,1,1,1,Moderate,Low,Moderate,Moderate,AR,Processing,Concept Mapping
478,1,earist,3,2,it,3,1,0,Not Prefer,5,Moderate,7,Moderate,0,Not Prefer,7,Moderate,0,Not Prefer,3,Low,0,Not Prefer,"0,5,7,0,7,0,3,0",2,1,1,1,Moderate,Moderate,Moderate,Low,AR,Processing,Concept Mapping
479,1,earist,3,1,it,2,2,0,Not Prefer,3,Low,3,Low,0,Not Prefer,0,Not Prefer,3,Low,0,Not Prefer,1,Low,"0,3,3,0,0,3,0,1",2,1,2,2,Low,Low,Low,Low,AR,Processing,Group Coding
480,1,earist,3,1,it,3,1,0,Not Prefer,5,Moderate,0,Not Prefer,7,Moderate,7,Moderate,0,Not Prefer,0,Not Prefer,5,Moderate,"0,5,0,7,7,0,0,5",2,2,1,2,Moderate,Moderate,Moderate,Moderate,AR,Processing,Concept Mapping
481,1,earist,3,1,it,1,1,0,Not Prefer,1,Low,3,Low,0,Not Prefer,0,Not Prefer,3,Low,0,Not Prefer,5,Moderate,"0,1,3,0,0,3,0,5",2,1,2,2,Low,Low,Low,Moderate,SG,Understanding,Holistic-Problem Solving
482,1,earist,3,1,it,2,1,1,Low,0,Not Prefer,9,High,0,Not Prefer,7,Moderate,0,Not Prefer,0,Not Prefer,3,Low,"1,0,9,0,7,0,0,3",1,1,1,2,Low,High,Moderate,Low,SI,Perception,Practical Lab
483,1,earist,3,1,it,1,2,3,Low,0,Not Prefer,1,Low,0,Not Prefer,5,Moderate,0,Not Prefer,3,Low,0,Not Prefer,"3,0,1,0,5,0,3,0",1,1,1,1,Low,Low,Moderate,Low,VV,Input,Visual Code Flowcharts
484,1,earist,3,1,it,2,1,1,Low,0,Not Prefer,0,Not Prefer,1,Low,3,Low,0,Not Prefer,0,Not Prefer,3,Low,"1,0,0,1,3,0,0,3",1,2,1,2,Low,Low,Low,Low,AR,Processing,Individual Learning
485,1,earist,3,1,it,1,2,0,Not Prefer,5,Moderate,3,Low,0,Not Prefer,0,Not Prefer,1,Low,0,Not Prefer,7,Moderate,"0,5,3,0,0,1,0,7",2,1,2,2,Moderate,Low,Low,Moderate,AR,Processing,Concept Mapping
486,1,earist,3,1,it,3,2,3,Low,0,Not Prefer,7,Moderate,0,Not Prefer,1,Low,0,Not Prefer,3,Low,0,Not Prefer,"3,0,7,0,1,0,3,0",1,1,1,1,Low,Moderate,Low,Low,SI,Perception,Step-by-step Coding
487,1,earist,3,1,it,3,1,3,Low,0,Not Prefer,5,Moderate,0,Not Prefer,1,Low,0,Not Prefer,1,Low,0,Not Prefer,"3,0,5,0,1,0,1,0",1,1,1,1,Low,Moderate,Low,Low,SI,Perception,Step-by-step Coding
488,1,earist,3,1,it,3,1,3,Low,0,Not Prefer,5,Moderate,0,Not Prefer,7,Moderate,0,Not Prefer,0,Not Prefer,7,Moderate,"3,0,5,0,7,0,0,7",1,1,1,2,Low,Moderate,Moderate,Moderate,SI,Perception,Step-by-step Coding
489,1,earist,3,2,it,3,1,0,Not Prefer,3,Low,0,Not Prefer,3,Low,5,Moderate,0,Not Prefer,3,Low,0,Not Prefer,"0,3,0,3,5,0,3,0",2,2,1,1,Low,Low,Moderate,Low,VV,Input,Visual Code Flowcharts
490,1,earist,3,1,it,3,1,0,Not Prefer,7,Moderate,5,Moderate,0,Not Prefer,7,Moderate,0,Not Prefer,3,Low,0,Not Prefer,"0,7,5,0,7,0,3,0",2,1,1,1,Moderate,Moderate,Moderate,Low,AR,Processing,Concept Mapping
491,1,earist,3,1,it,3,2,9,High,0,Not Prefer,7,Moderate,0,Not Prefer,0,Not Prefer,1,Low,0,Not Prefer,3,Low,"9,0,7,0,0,1,0,3",1,1,2,2,High,Moderate,Low,Low,AR,Processing,Collaborative Projects
492,1,earist,3,1,it,3,1,1,Low,0,Not Prefer,5,Moderate,0,Not Prefer,7,Moderate,0,Not Prefer,0,Not Prefer,1,Low,"1,0,5,0,7,0,0,1",1,1,1,2,Low,Moderate,Moderate,Low,SI,Perception,Step-by-step Coding
493,1,earist,3,1,it,2,1,0,Not Prefer,1,Low,0,Not Prefer,3,Low,5,Moderate,0,Not Prefer,0,Not Prefer,1,Low,"0,1,0,3,5,0,0,1",2,2,1,2,Low,Low,Moderate,Low,VV,Input,Visual Code Flowcharts
494,1,earist,3,1,it,3,1,0,Not Prefer,1,Low,5,Moderate,0,Not Prefer,5,Moderate,0,Not Prefer,0,Not Prefer,1,Low,"0,1,5,0,5,0,0,1",2,1,1,2,Low,Moderate,Moderate,Low,SI,Perception,Step-by-step Coding
495,1,earist,3,1,it,2,2,0,Not Prefer,5,Moderate,7,Moderate,0,Not Prefer,5,Moderate,0,Not Prefer,0,Not Prefer,1,Low,"0,5,7,0,5,0,0,1",2,1,1,2,Moderate,Moderate,Moderate,Low,AR,Processing,Concept Mapping
496,1,earist,3,2,it,1,1,0,Not Prefer,9,High,5,Moderate,0,Not Prefer,1,Low,0,Not Prefer,1,Low,0,Not Prefer,"0,9,5,0,1,0,1,0",2,1,1,1,High,Moderate,Low,Low,AR,Processing,Independent Coding
497,1,earist,3,1,it,2,1,1,Low,0,Not Prefer,11,High,0,Not Prefer,1,Low,0,Not Prefer,0,Not Prefer,3,Low,"1,0,11,0,1,0,0,3",1,1,1,2,Low,High,Low,Low,SI,Perception,Practical Lab
498,1,earist,3,1,it,3,1,1,Low,0,Not Prefer,9,High,0,Not Prefer,11,High,0,Not Prefer,5,Moderate,0,Not Prefer,"1,0,9,0,11,0,5,0",1,1,1,1,Low,High,High,Moderate,SI,Perception,Practical Lab
499,1,earist,3,1,it,3,2,0,Not Prefer,1,Low,1,Low,0,Not Prefer,1,Low,0,Not Prefer,5,Moderate,0,Not Prefer,"0,1,1,0,1,0,5,0",2,1,1,1,Low,Low,Low,Moderate,SG,Understanding,Structured Outlines
500,1,earist,3,1,it,3,2,0,Not Prefer,5,Moderate,7,Moderate,0,Not Prefer,1,Low,0,Not Prefer,0,Not Prefer,3,Low,"0,5,7,0,1,0,0,3",2,1,1,2,Moderate,Moderate,Low,Low,AR,Processing,Concept Mapping
501,1,earist,3,1,it,3,1,1,Low,0,Not Prefer,3,Low,0,Not Prefer,3,Low,0,Not Prefer,0,Not Prefer,1,Low,"1,0,3,0,3,0,0,1",1,1,1,2,Low,Low,Low,Low,AR,Processing,Individual Learning
502,1,earist,3,1,it,3,1,7,Moderate,0,Not Prefer,5,Moderate,0,Not Prefer,7,Moderate,0,Not Prefer,3,Low,0,Not Prefer,"7,0,5,0,7,0,3,0",1,1,1,1,Moderate,Moderate,Moderate,Low,AR,Processing,Hands-On Labs
503,1,earist,3,1,it,3,1,0,Not Prefer,5,Moderate,5,Moderate,0,Not Prefer,5,Moderate,0,Not Prefer,0,Not Prefer,3,Low,"0,5,5,0,5,0,0,3",2,1,1,2,Moderate,Moderate,Moderate,Low,AR,Processing,Concept Mapping
504,1,earist,3,1,it,3,2,1,Low,0,Not Prefer,1,Low,0,Not Prefer,5,Moderate,0,Not Prefer,5,Moderate,0,Not Prefer,"1,0,1,0,5,0,5,0",1,1,1,1,Low,Low,Moderate,Moderate,VV,Input,Visual Code Flowcharts
505,1,earist,3,1,it,3,1,5,Moderate,0,Not Prefer,0,Not Prefer,1,Low,7,Moderate,0,Not Prefer,5,Moderate,0,Not Prefer,"5,0,0,1,7,0,5,0",1,2,1,1,Moderate,Low,Moderate,Moderate,AR,Processing,Hands-On Labs
506,1,earist,3,1,it,1,2,5,Moderate,0,Not Prefer,3,Low,0,Not Prefer,0,Not Prefer,1,Low,0,Not Prefer,1,Low,"5,0,3,0,0,1,0,1",1,1,2,2,Moderate,Low,Low,Low,AR,Processing,Hands-On Labs
507,1,earist,3,1,it,2,1,0,Not Prefer,1,Low,3,Low,0,Not Prefer,0,Not Prefer,1,Low,5,Moderate,0,Not Prefer,"0,1,3,0,0,1,5,0",2,1,2,1,Low,Low,Low,Moderate,SG,Understanding,Structured Outlines
508,1,earist,3,1,it,3,1,5,Moderate,0,Not Prefer,0,Not Prefer,3,Low,9,High,0,Not Prefer,1,Low,0,Not Prefer,"5,0,0,3,9,0,1,0",1,2,1,1,Moderate,Low,High,Low,VV,Input,Interactive code
509,1,earist,3,1,it,3,1,0,Not Prefer,3,Low,7,Moderate,0,Not Prefer,5,Moderate,0,Not Prefer,7,Moderate,0,Not Prefer,"0,3,7,0,5,0,7,0",2,1,1,1,Low,Moderate,Moderate,Moderate,SI,Perception,Step-by-step Coding
510,1,earist,3,1,it,2,1,1,Low,0,Not Prefer,3,Low,0,Not Prefer,5,Moderate,0,Not Prefer,5,Moderate,0,Not Prefer,"1,0,3,0,5,0,5,0",1,1,1,1,Low,Low,Moderate,Moderate,VV,Input,Visual Code Flowcharts
511,2,arellano,2,1,cs,1,2,0,Not Prefer,5,Moderate,0,Not Prefer,1,Low,3,Low,0,Not Prefer,1,Low,0,Not Prefer,"0,5,0,1,3,0,1,0",2,2,1,1,Moderate,Low,Low,Low,AR,Processing,Concept Mapping
512,1,earist,2,1,cs,3,1,3,Low,0,Not Prefer,9,High,0,Not Prefer,9,High,0,Not Prefer,3,Low,0,Not Prefer,"3,0,9,0,9,0,3,0",1,1,1,1,Low,High,High,Low,SI,Perception,Practical Lab
513,2,gardner,1,1,cs,1,1,0,Not Prefer,9,High,7,Moderate,0,Not Prefer,5,Moderate,0,Not Prefer,3,Low,0,Not Prefer,"0,9,7,0,5,0,3,0",2,1,1,1,High,Moderate,Moderate,Low,AR,Processing,Independent Coding
514,2,gardner,1,1,cs,2,2,0,Not Prefer,5,Moderate,0,Not Prefer,3,Low,1,Low,0,Not Prefer,0,Not Prefer,3,Low,"0,5,0,3,1,0,0,3",2,2,1,2,Moderate,Low,Low,Low,AR,Processing,Concept Mapping
515,1,earist,1,1,cs,3,2,0,Not Prefer,1,Low,5,Moderate,0,Not Prefer,3,Low,0,Not Prefer,1,Low,0,Not Prefer,"0,1,5,0,3,0,1,0",2,1,1,1,Low,Moderate,Low,Low,SI,Perception,Step-by-step Coding
516,1,earist,1,1,cs,2,2,0,Not Prefer,7,Moderate,1,Low,0,Not Prefer,5,Moderate,0,Not Prefer,0,Not Prefer,1,Low,"0,7,1,0,5,0,0,1",2,1,1,2,Moderate,Low,Moderate,Low,AR,Processing,Concept Mapping
517,1,earist,1,1,cs,2,1,0,Not Prefer,5,Moderate,0,Not Prefer,1,Low,5,Moderate,0,Not Prefer,1,Low,0,Not Prefer,"0,5,0,1,5,0,1,0",2,2,1,1,Moderate,Low,Moderate,Low,AR,Processing,Concept Mapping
518,1,earist,1,1,cs,1,1,0,Not Prefer,1,Low,3,Low,0,Not Prefer,0,Not Prefer,3,Low,1,Low,0,Not Prefer,"0,1,3,0,0,3,1,0",2,1,2,1,Low,Low,Low,Low,AR,Processing,Group Coding
519,1,earist,1,1,cs,3,1,0,Not Prefer,5,Moderate,5,Moderate,0,Not Prefer,0,Not Prefer,1,Low,0,Not Prefer,1,Low,"0,5,5,0,0,1,0,1",2,1,2,2,Moderate,Moderate,Low,Low,AR,Processing,Concept Mapping
520,1,earist,1,1,cs,1,1,0,Not Prefer,0,Not Prefer,0,Not Prefer,0,Not Prefer,0,Not Prefer,0,Not Prefer,0,Not Prefer,0,Not Prefer,"0,0,0,0,0,0,0,0",0,0,0,0,,,,,,,
521,1,earist,1,1,cs,1,1,0,Not Prefer,1,Low,3,Low,0,Not Prefer,5,Moderate,0,Not Prefer,1,Low,0,Not Prefer,"0,1,3,0,5,0,1,0",2,1,1,1,Low,Low,Moderate,Low,VV,Input,Visual Code Flowcharts
522,1,earist,1,1,cs,3,1,0,Not Prefer,5,Moderate,3,Low,0,Not Prefer,3,Low,0,Not Prefer,3,Low,0,Not Prefer,"0,5,3,0,3,0,3,0",2,1,1,1,Moderate,Low,Low,Low,AR,Processing,Concept Mapping
523,1,earist,1,1,cs,3,1,0,Not Prefer,1,Low,1,Low,0,Not Prefer,1,Low,0,Not Prefer,0,Not Prefer,5,Moderate,"0,1,1,0,1,0,0,5",2,1,1,2,Low,Low,Low,Moderate,SG,Understanding,Holistic-Problem Solving
524,1,earist,1,1,cs,3,2,0,Not Prefer,3,Low,1,Low,0,Not Prefer,9,High,0,Not Prefer,0,Not Prefer,7,Moderate,"0,3,1,0,9,0,0,7",2,1,1,2,Low,Low,High,Moderate,VV,Input,Interactive code
525,1,earist,1,1,cs,1,2,1,Low,0,Not Prefer,3,Low,0,Not Prefer,7,Moderate,0,Not Prefer,3,Low,0,Not Prefer,"1,0,3,0,7,0,3,0",1,1,1,1,Low,Low,Moderate,Low,VV,Input,Visual Code Flowcharts
